7/2/2016 10:00,464,60600,4504,6024,78,58,1492,571,0.383999433
7/2/2016 11:00,1488,96500,5577,8661,100,109,1763,610,0.394982993
7/2/2016 12:00,1757,143600,10420,9138,434,173,1702,595,0.400368481
7/2/2016 13:00,1768,154400,12475,9297,493,137,1785,574,0.403415533
7/2/2016 14:00,2091,198800,13395,9570,508,75,2509,686,0.401289683
7/2/2016 15:00,1876,198600,13395,9502,513,86,2461,661,0.394770408
7/2/2016 16:00,1889,205600,14816,13093,509,169,2532,593,0.387471655
7/2/2016 17:00,1992,201400,14960,15798,509,118,2536,599,0.378826531
7/2/2016 18:00,1980,206400,14985,17047,510,91,3021,1000,0.377338435
7/2/2016 19:00,2045,207900,16094,17138,511,118,2817,1027,0.425170068
7/2/2016 20:00,2108,232900,16534,17320,526,176,2685,1056,0.48901644
7/2/2016 21:00,2110,223100,15800,17548,526,122,2242,1073,0.482001134
7/2/2016 22:00,2115,226500,15450,17275,526,94,1909,911,0.469104308
7/2/2016 23:00,2098,223600,14762,17252,527,99,2488,822,0.449050454
7/3/2016 00:00,1794,185900,12832,12297,512,168,2579,739,0.415320295
7/3/2016 01:00,728,176800,9467,8911,226,129,2692,699,0.357851474
7/3/2016 02:00,361,127100,7469,6479,83,104,2499,797,0.298044218
7/3/2016 03:00,318,86700,4681,6070,83,90,2501,757,0.258290816
7/3/2016 04:00,298,84200,4272,6160,83,173,2408,702,0.233064059
7/3/2016 05:00,296,83300,4060,6229,84,98,2261,596,0.214710884
7/3/2016 06:00,298,68200,4031,6230,82,94,2270,507,0.210884354
7/3/2016 07:00,428,61200,4133,6069,82,56,2520,484,0.224064626
7/3/2016 08:00,473,56800,4314,5820,82,154,2430,509,0.265376984
7/3/2016 09:00,424,55300,4183,5343,85,67,2506,583,0.334325397
7/3/2016 10:00,453,61500,4259,6365,86,56,1663,640,0.380527211
7/3/2016 11:00,1580,102900,5567,10547,122,67,1761,646,0.393424036
7/3/2016 12:00,1655,144000,10416,15024,513,163,1810,653,0.406108277
7/3/2016 13:00,1879,150700,11707,14911,523,84,1928,790,0.416312358
7/3/2016 14:00,1786,178900,12052,14661,521,73,2639,675,0.420989229
7/3/2016 15:00,1822,193800,13116,14684,523,76,2903,591,0.421060091
7/3/2016 16:00,1246,202800,13965,14592,517,192,2672,799,0.421272676
7/3/2016 17:00,1286,189700,13939,14706,524,99,2377,724,0.413265306
7/3/2016 18:00,1170,196900,13745,16296,525,74,2503,703,0.408446712
7/3/2016 19:00,1221,209100,14800,16570,523,124,2602,664,0.448767007
7/3/2016 20:00,1281,225600,15336,16955,525,196,2265,720,0.493480726
7/3/2016 21:00,1286,224800,14647,17070,523,108,1845,673,0.482355442
7/3/2016 22:00,1285,193400,14344,16707,517,102,1814,614,0.467403628
7/3/2016 23:00,1294,184800,14010,16615,518,122,2328,603,0.445294785
7/4/2016 00:00,1212,190000,12374,11730,507,183,2381,614,0.413761338
7/4/2016 01:00,711,173300,9172,8934,238,129,2693,609,0.35728458
7/4/2016 02:00,324,125200,7997,7660,66,106,2435,538,0.30406746
7/4/2016 03:00,202,84400,6888,6639,67,102,2539,534,0.267998866
7/4/2016 04:00,188,80800,6407,6661,66,136,2411,721,0.245960884
7/4/2016 05:00,183,77600,6032,6593,67,61,2423,836,0.2381661
7/4/2016 06:00,184,60900,5808,6548,67,68,2335,633,0.241709184
7/4/2016 07:00,357,55500,5803,6365,66,50,2285,552,0.260629252
7/4/2016 08:00,403,51700,5917,6434,67,56,2394,487,0.309452948
7/4/2016 09:00,403,50400,5377,6411,67,48,2408,419,0.379109977
7/4/2016 10:00,469,58800,4572,5956,76,44,1600,437,0.416241497
7/4/2016 11:00,1744,101600,5767,10047,143,32,1666,459,0.420634921
7/4/2016 12:00,1646,139600,9838,15001,480,47,1656,438,0.420068027
7/4/2016 13:00,1608,152100,10990,14684,517,43,1722,444,0.417375283
7/4/2016 14:00,1814,180700,12597,14730,514,90,2145,463,0.40837585
7/4/2016 15:00,1818,191500,13276,14433,510,69,2347,495,0.392573696
7/4/2016 16:00,1812,196900,14458,14548,472,119,2393,419,0.383574263
7/4/2016 17:00,1812,199200,14496,14615,500,157,2256,474,0.372236395
7/4/2016 18:00,1809,200800,14728,14752,507,122,2493,533,0.365221088
7/4/2016 19:00,1862,201300,15500,14706,507,83,2625,637,0.406746032
7/4/2016 20:00,1940,235300,15880,17206,513,115,2255,688,0.463931406
7/4/2016 21:00,1936,231500,15111,17025,515,157,1747,955,0.457482993
7/4/2016 22:00,1941,194100,14875,16683,513,134,1755,896,0.435515873
7/4/2016 23:00,1938,184500,14340,16184,512,86,2300,838,0.419075964
7/5/2016 00:00,1691,192000,11209,11138,504,148,2527,790,0.388251134
7/5/2016 01:00,703,174600,8841,8752,229,162,2561,714,0.341836735
7/5/2016 02:00,262,128800,7027,7934,66,145,2355,558,0.285147392
7/5/2016 03:00,213,87800,5184,7707,67,77,2486,520,0.247378118
7/5/2016 04:00,198,83500,4972,7616,67,114,2284,513,0.217545351
7/5/2016 05:00,192,81900,4947,7388,66,150,2185,497,0.204719388
7/5/2016 06:00,194,63700,4386,7388,67,99,2073,607,0.195578231
7/5/2016 07:00,369,57800,4391,7434,66,40,2391,520,0.201530612
7/5/2016 08:00,417,54900,4656,7479,67,64,2220,424,0.22045068
7/5/2016 09:00,417,54200,4400,7684,66,98,1845,616,0.253968254
7/5/2016 10:00,467,60600,4361,6478,76,77,1659,658,0.271187642
7/5/2016 11:00,1559,99200,5542,9616,121,34,1810,658,0.278061224
7/5/2016 12:00,1671,141200,8002,16729,497,61,1718,623,0.286139456
7/5/2016 13:00,1715,149600,12555,12956,506,93,1838,666,0.292800454
7/5/2016 14:00,1852,182100,12111,12707,503,93,2645,787,0.291170635
7/5/2016 15:00,1856,198200,13323,12798,505,70,2700,690,0.284863946
7/5/2016 16:00,1846,201900,14323,12775,504,118,2446,605,0.287131519
7/5/2016 17:00,1848,211600,14500,12751,502,143,2582,658,0.298256803
7/5/2016 18:00,1845,205900,14398,12775,502,127,2707,947,0.299178005
7/5/2016 19:00,1918,210100,15352,12888,502,97,3120,1206,0.338435374
7/5/2016 20:00,1904,232400,15740,14752,499,105,2718,1369,0.376984127
7/5/2016 21:00,1264,233200,15048,14752,479,170,2323,1261,0.374716553
7/5/2016 22:00,1268,195300,14735,13865,477,132,2161,1138,0.360898526
7/5/2016 23:00,1269,185400,14214,14138,480,95,2664,1107,0.349914966
7/6/2016 00:00,1183,183600,11048,10910,471,154,2874,1097,0.323767007
7/6/2016 01:00,704,175700,8711,8911,232,153,2695,1102,0.279620181
7/6/2016 02:00,336,128000,6648,8207,67,155,2611,923,0.233560091
7/6/2016 03:00,228,88000,4601,7752,66,88,2469,720,0.194727891
7/6/2016 04:00,195,85500,4425,7638,67,132,2405,508,0.170209751
7/6/2016 05:00,190,83400,4259,7616,66,153,2299,389,0.149589002
7/6/2016 06:00,191,67600,4217,7684,67,135,2238,351,0.1444161
7/6/2016 07:00,338,61300,4377,7617,66,84,2333,328,0.146187642
7/6/2016 08:00,384,56700,4668,7888,67,65,2376,294,0.163690476
7/6/2016 09:00,382,56400,4501,7797,66,45,2331,557,0.184240363
7/6/2016 10:00,430,60600,4521,7934,77,32,1636,638,0.1993339
7/6/2016 11:00,1750,98400,5533,9002,116,39,1749,653,0.209396259
7/6/2016 12:00,1833,139700,10407,13366,491,53,1761,596,0.227820295
7/6/2016 13:00,1686,148000,11028,11843,509,45,1880,604,0.241213152
7/6/2016 14:00,1694,164800,12196,12001,510,97,2696,664,0.243764172
7/6/2016 15:00,1791,196500,13399,12139,511,74,2730,635,0.240008503
7/6/2016 16:00,1801,197900,14293,12138,506,146,2462,554,0.232213719
7/6/2016 17:00,1802,195800,14534,12252,500,89,2425,561,0.227678571
7/6/2016 18:00,1807,196800,14213,12115,504,117,2957,988,0.237032313
7/6/2016 19:00,1877,200200,15006,13024,510,123,2871,1071,0.287414966
7/6/2016 20:00,1932,226700,15597,14615,509,158,2500,1074,0.363945578
7/6/2016 21:00,1936,228600,15251,14343,511,92,2145,982,0.367346939
7/6/2016 22:00,1947,219700,15306,14434,507,98,1905,906,0.365575397
7/6/2016 23:00,1947,186500,14917,14275,507,122,2668,841,0.345238095
7/7/2016 00:00,1840,181500,11942,10797,498,163,2780,845,0.321570295
7/7/2016 01:00,782,176100,9538,9774,307,99,2576,764,0.27827381
7/7/2016 02:00,485,128000,7449,8344,76,103,2506,768,0.239158163
7/7/2016 03:00,403,97500,4567,6978,76,97,2615,519,0.213081066
7/7/2016 04:00,380,84400,4103,6888,77,133,2481,455,0.200892857
7/7/2016 05:00,227,71400,3988,6729,76,65,1557,364,0.195223923
7/7/2016 06:00,224,62700,3884,6774,76,52,1536,273,0.202522676
7/7/2016 07:00,359,59000,4141,6842,76,45,1371,252,0.227111678
7/7/2016 08:00,395,54200,4302,7343,77,40,2004,208,0.285359977
7/7/2016 09:00,434,54300,4213,7411,76,26,2338,196,0.374220522
7/7/2016 10:00,502,59700,4246,5957,82,27,1550,188,0.415745465
7/7/2016 11:00,1541,95700,5951,8752,133,37,1563,191,0.404761905
7/7/2016 12:00,1563,135600,10968,13729,484,31,1844,174,0.403911565
7/7/2016 13:00,1732,145400,11715,12616,523,17,2074,175,0.401360544
7/7/2016 14:00,1740,183600,12673,12093,529,25,2089,166,0.390731293
7/7/2016 15:00,1742,197200,13660,11775,522,29,2033,169,0.381377551
7/7/2016 16:00,1761,198700,14653,12093,527,33,2150,174,0.376204649
7/7/2016 17:00,1854,197800,14964,12525,523,20,2372,183,0.363378685
7/7/2016 18:00,1860,201800,15107,12866,527,33,2269,172,0.362174036
7/7/2016 19:00,1846,198100,16078,13138,535,23,2058,168,0.406391723
7/7/2016 20:00,1840,226000,16589,13955,536,48,2542,179,0.461309524
7/7/2016 21:00,1843,224100,15795,14480,533,38,2395,185,0.452735261
7/7/2016 22:00,1859,223500,15432,14115,529,40,2439,211,0.435445011
7/7/2016 23:00,1859,218600,14581,14367,527,27,2368,212,0.411635488
7/8/2016 00:00,1758,185200,11610,11252,518,45,2212,195,0.369543651
7/8/2016 01:00,775,178900,9399,9799,280,33,2261,184,0.311437075
7/8/2016 02:00,477,136300,7492,8093,82,41,2225,191,0.252905329
7/8/2016 03:00,420,110100,4695,7253,81,34,2134,194,0.21832483
7/8/2016 04:00,386,105600,4183,7298,82,36,2052,212,0.197987528
7/8/2016 05:00,232,100700,3956,7092,81,28,1305,210,0.187783447
7/8/2016 06:00,234,62600,4014,6978,90,31,1344,215,0.18707483
7/8/2016 07:00,369,56500,4094,7115,81,28,1244,192,0.205357143
7/8/2016 08:00,403,52700,4221,7069,81,37,1808,196,0.256377551
7/8/2016 09:00,414,53400,4314,7184,82,38,2111,205,0.345521542
7/8/2016 10:00,480,59300,4259,6456,88,32,1928,179,0.38598356
7/8/2016 11:00,1438,92700,6048,8888,144,25,1968,167,0.380952381
7/8/2016 12:00,1473,137800,10875,14001,497,29,1369,158,0.379322562
7/8/2016 13:00,1557,150300,11786,11956,512,22,1267,157,0.377763605
7/8/2016 14:00,1596,174600,12689,12138,510,26,1414,179,0.36401644
7/8/2016 15:00,1644,194500,13647,11888,509,39,1486,155,0.356221655
7/8/2016 16:00,1684,194700,14407,12047,508,31,1677,161,0.354804422
7/8/2016 17:00,1671,205900,14698,12457,507,21,1580,166,0.345804989
7/8/2016 18:00,1682,200300,14921,12389,507,27,1700,174,0.343537415
7/8/2016 19:00,1783,211300,15859,13298,503,21,1611,163,0.3825822
7/8/2016 20:00,1745,233400,16174,14525,506,33,1797,155,0.441468254
7/8/2016 21:00,1813,232300,15218,14661,506,38,1861,155,0.430555556
7/8/2016 22:00,1733,223400,14741,14433,502,40,1808,155,0.41680839
7/8/2016 23:00,1616,216600,14225,14570,504,27,2022,161,0.396825397
7/9/2016 00:00,1548,219500,11500,10888,493,30,1931,183,0.357780612
7/9/2016 01:00,722,200700,9163,8025,181,28,2031,168,0.296343537
7/9/2016 02:00,287,127300,7141,5639,70,41,2022,171,0.239512472
7/9/2016 03:00,231,84700,4530,5411,70,39,2008,234,0.201459751
7/9/2016 04:00,224,83100,4377,5229,70,30,1970,267,0.178004535
7/9/2016 05:00,221,81700,4234,5389,70,30,1888,285,0.164895125
7/9/2016 06:00,222,65500,4214,5389,70,31,2012,263,0.166524943
7/9/2016 07:00,371,58000,4365,5342,68,28,2048,242,0.182185374
7/9/2016 08:00,425,54700,4356,5410,70,39,2106,198,0.235615079
7/9/2016 09:00,310,46400,4095,5365,68,34,2166,501,0.32348356
7/9/2016 10:00,512,45500,4163,6524,80,34,1629,549,0.364158163
7/9/2016 11:00,1465,95100,5521,9297,122,30,1869,616,0.353812358
7/9/2016 12:00,1491,138900,10289,13683,486,31,1724,630,0.350765306
7/9/2016 13:00,1618,152300,11939,11956,523,25,1795,636,0.347009637
7/9/2016 14:00,1499,156600,11930,12070,518,88,2405,836,0.343041383
7/9/2016 15:00,1603,192500,12846,12092,515,92,2451,651,0.337939342
7/9/2016 16:00,1734,196000,13449,12161,514,122,2452,570,0.333971088
7/9/2016 17:00,1633,186800,13761,12092,519,141,2565,574,0.326955782
7/9/2016 18:00,1597,186600,13879,12047,518,136,2877,984,0.323270975
7/9/2016 19:00,1706,194500,14876,13160,527,83,3103,1058,0.3631661
7/9/2016 20:00,1639,218300,15466,14229,525,136,2709,1028,0.418579932
7/9/2016 21:00,1689,217800,14851,14298,522,131,2364,881,0.409580499
7/9/2016 22:00,1805,208700,14364,14025,523,127,2009,804,0.398313492
7/9/2016 23:00,1818,183000,13715,13933,515,91,2468,791,0.378826531
7/10/2016 00:00,1537,182000,10765,10501,507,123,2573,803,0.342332766
7/10/2016 01:00,741,170600,8482,8842,203,138,2437,732,0.285289116
7/10/2016 02:00,307,121900,6563,8183,67,143,2442,799,0.230867347
7/10/2016 03:00,252,81200,4762,7797,67,89,2512,716,0.199829932
7/10/2016 04:00,236,79100,4521,8410,67,111,2301,629,0.181051587
7/10/2016 05:00,235,76600,4332,8001,67,129,2288,576,0.173115079
7/10/2016 06:00,232,62600,4318,7729,67,146,2245,389,0.17396542
7/10/2016 07:00,381,59100,4390,7752,66,54,2156,340,0.193098073
7/10/2016 08:00,438,53300,4543,7888,67,64,2182,318,0.245890023
7/10/2016 09:00,460,52900,4247,7479,67,48,2320,492,0.33489229
7/10/2016 10:00,497,59100,4172,6001,81,35,1607,545,0.384141156
7/10/2016 11:00,1422,95400,5529,9228,164,39,1733,638,0.37712585
7/10/2016 12:00,1466,136700,9702,13934,521,52,1724,624,0.372519841
7/10/2016 13:00,1611,147900,11331,11730,517,49,1767,625,0.379251701
7/10/2016 14:00,1535,158700,11677,11888,510,108,2541,899,0.373653628
7/10/2016 15:00,1699,187900,12555,11933,515,69,2561,681,0.358772676
7/10/2016 16:00,1620,181800,13170,11888,513,80,2459,581,0.358560091
7/10/2016 17:00,1653,193300,13069,12092,516,147,2559,615,0.358914399
7/10/2016 18:00,1582,191500,13141,12320,514,94,2767,1069,0.366850907
7/10/2016 19:00,1749,195300,14221,12274,513,90,3037,1257,0.406816893
7/10/2016 20:00,1794,223100,14829,14320,524,124,2638,1133,0.438846372
7/10/2016 21:00,1815,224500,14374,13821,522,137,2414,962,0.423894558
7/10/2016 22:00,1820,214800,14006,13752,524,96,1991,870,0.406037415
7/10/2016 23:00,1759,219200,13192,13888,521,104,2394,790,0.382936508
7/11/2016 00:00,1567,217100,10631,10615,510,148,2466,749,0.343466553
7/11/2016 01:00,746,172900,8723,8729,242,141,2443,709,0.27954932
7/11/2016 02:00,406,125300,6749,7798,70,122,2237,781,0.222505669
7/11/2016 03:00,373,84800,4702,7844,68,91,2321,713,0.180272109
7/11/2016 04:00,356,81300,4479,7911,68,126,2299,667,0.156958617
7/11/2016 05:00,346,77700,4387,7706,70,177,2104,656,0.142219388
7/11/2016 06:00,349,61000,4306,7820,68,126,2082,456,0.13640873
7/11/2016 07:00,487,56600,4471,7502,68,62,2116,357,0.146896259
7/11/2016 08:00,535,53300,4605,7388,70,60,2229,348,0.190901361
7/11/2016 09:00,510,51100,4238,7161,70,49,2253,484,0.27069161
7/11/2016 10:00,508,59100,4187,6502,80,35,1607,536,0.317035147
7/11/2016 11:00,1440,101200,5491,9480,125,33,1751,634,0.32178288
7/11/2016 12:00,1594,144600,9622,13865,475,36,1652,628,0.327310091
7/11/2016 13:00,1635,148200,11420,12411,528,31,1687,593,0.336663832
7/11/2016 14:00,1646,180600,11647,12479,520,86,2301,743,0.334112812
7/11/2016 15:00,1647,190700,12479,12752,515,92,2496,618,0.33361678
7/11/2016 16:00,1657,191400,12968,12706,513,141,2550,596,0.330428005
7/11/2016 17:00,1723,196100,12938,12479,521,94,2447,577,0.321428571
7/11/2016 18:00,1739,194500,12995,12342,523,89,2674,992,0.316255669
7/11/2016 19:00,1738,202000,14032,12502,522,154,2759,1044,0.345238095
7/11/2016 20:00,1813,221900,14711,14343,526,159,2475,981,0.37712585
7/11/2016 21:00,1661,225100,14079,14047,524,86,2189,846,0.366071429
7/11/2016 22:00,1656,217100,13842,13706,518,85,1906,774,0.345734127
7/11/2016 23:00,1773,198800,13298,13889,517,150,2325,828,0.323129252
7/12/2016 00:00,1153,187800,10674,10639,505,148,2565,729,0.293863379
7/12/2016 01:00,695,171100,8761,9138,247,93,2508,696,0.243055556
7/12/2016 02:00,357,125300,6673,8229,70,117,2241,751,0.193098073
7/12/2016 03:00,328,86700,4707,8525,72,148,2242,630,0.152777778
7/12/2016 04:00,311,83800,4508,8478,72,175,2162,473,0.12712585
7/12/2016 05:00,308,81800,4420,8092,74,80,2098,411,0.107922336
7/12/2016 06:00,305,65900,4357,7911,72,53,2052,335,0.100765306
7/12/2016 07:00,469,61000,4462,7207,72,48,2096,252,0.100623583
7/12/2016 08:00,531,55100,4660,6661,72,61,2178,243,0.117630385
7/12/2016 09:00,492,55400,4433,5798,72,36,1874,559,0.151077098
7/12/2016 10:00,560,62200,4423,5843,81,41,1578,593,0.172831633
7/12/2016 11:00,1353,100500,5588,9116,136,36,1758,678,0.191468254
7/12/2016 12:00,1603,142000,8643,13728,499,45,1740,674,0.211876417
7/12/2016 13:00,1692,148200,10322,12069,514,48,1848,692,0.227253401
7/12/2016 14:00,1609,168800,11180,12229,514,97,2521,817,0.229804422
7/12/2016 15:00,1620,181900,12166,11820,516,69,2621,637,0.226261338
7/12/2016 16:00,1757,174600,12669,11933,516,94,2514,589,0.219033447
7/12/2016 17:00,1746,184300,12660,12206,523,161,2541,617,0.221938776
7/12/2016 18:00,1742,183200,13230,12207,532,93,2599,945,0.232001134
7/12/2016 19:00,1760,201800,14246,12728,522,89,3121,861,0.270337302
7/12/2016 20:00,1746,211400,14644,13979,525,120,2708,896,0.311153628
7/12/2016 21:00,1869,214800,14023,13956,516,141,2473,868,0.306264172
7/12/2016 22:00,1876,213100,13668,13707,514,108,2130,812,0.296910431
7/12/2016 23:00,1765,205400,13167,13456,515,96,2611,758,0.290036848
7/13/2016 00:00,1150,211200,10732,10252,506,128,2627,748,0.27154195
7/13/2016 01:00,715,190600,8660,8593,217,160,2725,691,0.2381661
7/13/2016 02:00,441,122700,6821,8320,66,111,2589,758,0.201176304
7/13/2016 03:00,311,84400,4808,7864,67,99,2581,509,0.172123016
7/13/2016 04:00,282,81200,4534,7001,66,122,2465,406,0.147037982
7/13/2016 05:00,274,81300,4403,7229,67,147,2393,365,0.135629252
7/13/2016 06:00,272,69800,4335,7297,66,88,2270,316,0.124716553
7/13/2016 07:00,417,66900,4513,7161,67,62,2350,282,0.130172902
7/13/2016 08:00,473,65600,4749,6979,66,48,1895,284,0.138888889
7/13/2016 09:00,433,65200,4673,6683,67,31,2038,520,0.163619615
7/13/2016 10:00,469,69400,4597,5842,77,26,1690,530,0.181972789
7/13/2016 11:00,1362,97800,5799,8819,186,29,1787,646,0.201955782
7/13/2016 12:00,1689,136500,9471,13638,507,37,1724,635,0.221797052
7/13/2016 13:00,1661,147700,10420,11752,508,43,1768,674,0.244614512
7/13/2016 14:00,1677,236300,11251,12002,508,105,2734,746,0.254322562
7/13/2016 15:00,1738,192000,11685,11752,508,89,2726,650,0.264243197
7/13/2016 16:00,1779,189200,14023,11569,507,153,2603,616,0.267431973
7/13/2016 17:00,1775,191200,13441,11957,498,112,2546,585,0.268211451
7/13/2016 18:00,1753,187100,13614,11843,511,76,3067,957,0.279761905
7/13/2016 19:00,1815,190500,14643,12525,506,132,3010,977,0.323625283
7/13/2016 20:00,1884,230100,15007,13775,505,174,2865,882,0.373441043
7/13/2016 21:00,1849,214500,14365,13593,506,111,2410,802,0.380668934
7/13/2016 22:00,1805,191900,14238,13639,501,82,2131,723,0.373228458
7/13/2016 23:00,1796,186800,13748,13547,507,95,2611,686,0.361961451
7/14/2016 00:00,1163,186900,13184,10184,490,169,2726,697,0.337868481
7/14/2016 01:00,736,174200,10926,9093,325,118,2652,696,0.299036281
7/14/2016 02:00,535,123000,6952,8093,65,103,2675,782,0.257511338
7/14/2016 03:00,484,94600,4808,7548,65,86,2542,488,0.235756803
7/14/2016 04:00,454,85800,4551,7320,66,145,2394,417,0.219671202
7/14/2016 05:00,301,75600,4361,6616,65,62,1677,369,0.217120181
7/14/2016 06:00,296,59900,4285,6525,65,47,1410,307,0.221513605
7/14/2016 07:00,433,56700,4440,5956,66,40,1464,239,0.242630385
7/14/2016 08:00,469,54000,4761,5457,65,43,2115,199,0.297264739
7/14/2016 09:00,441,52200,4668,5387,65,32,2523,200,0.392573696
7/14/2016 10:00,491,58100,4778,5775,74,25,1585,185,0.436862245
7/14/2016 11:00,1265,94600,6521,8548,117,26,1558,176,0.434807256
7/14/2016 12:00,1424,135800,9842,13229,447,31,1622,197,0.429563492
7/14/2016 13:00,1449,143400,11115,11388,509,24,2038,190,0.428004535
7/14/2016 14:00,1480,181100,11837,11819,509,30,2027,195,0.426232993
7/14/2016 15:00,1501,188900,12386,11525,503,28,2252,184,0.416950113
7/14/2016 16:00,1502,178800,12331,11638,506,30,2191,183,0.411281179
7/14/2016 17:00,1610,189900,16845,11661,505,20,2163,192,0.393636621
7/14/2016 18:00,1620,192100,15740,11615,504,31,1997,203,0.387967687
7/14/2016 19:00,1665,198300,15689,12457,496,34,2096,182,0.419288549
7/14/2016 20:00,1565,224500,16475,13593,520,42,2124,185,0.482142857
7/14/2016 21:00,1710,228100,15425,13752,524,40,2304,203,0.480867347
7/14/2016 22:00,1594,218100,15289,13251,522,34,2204,231,0.469104308
7/14/2016 23:00,1594,213800,14985,13070,522,27,2336,294,0.445365646
7/15/2016 00:00,1119,189100,12842,10752,512,35,2395,279,0.407879819
7/15/2016 01:00,740,173100,9454,9252,268,39,2511,268,0.347434807
7/15/2016 02:00,577,130800,7259,7161,78,41,2397,269,0.293721655
7/15/2016 03:00,488,103200,4487,5525,77,28,2311,256,0.261337868
7/15/2016 04:00,462,102500,4128,5525,77,32,2133,203,0.240646259
7/15/2016 05:00,302,96400,4272,4729,78,35,1512,205,0.233347506
7/15/2016 06:00,296,59300,4052,4480,87,35,1441,196,0.234552154
7/15/2016 07:00,435,55100,4108,4410,78,32,1415,189,0.253472222
7/15/2016 08:00,476,52100,4344,4478,79,40,2034,192,0.305342971
7/15/2016 09:00,441,50400,4357,4502,78,34,2096,189,0.393920068
7/15/2016 10:00,499,57300,4449,5478,85,22,1402,182,0.431264172
7/15/2016 11:00,1205,95600,6462,8411,130,33,1427,189,0.422689909
7/15/2016 12:00,1437,135100,7677,13616,510,32,1372,203,0.415178571
7/15/2016 13:00,1331,141500,11217,11547,521,25,1841,193,0.408304989
7/15/2016 14:00,1453,175600,14028,11751,506,28,2149,175,0.401856576
7/15/2016 15:00,1379,191200,14710,11640,506,29,1826,201,0.392361111
7/15/2016 16:00,1470,182100,15360,11070,510,29,1734,183,0.391935941
7/15/2016 17:00,1537,186200,15601,11502,508,26,1885,194,0.382723923
7/15/2016 18:00,1649,201200,15736,11683,509,30,1795,183,0.379251701
7/15/2016 19:00,1256,212600,16437,12707,507,32,1788,177,0.406746032
7/15/2016 20:00,1172,232600,16972,13433,508,28,2066,171,0.468679138
7/15/2016 21:00,1175,229700,16403,13184,508,33,2106,179,0.463010204
7/15/2016 22:00,1180,214600,16108,13002,505,30,2077,183,0.450325964
7/15/2016 23:00,1172,213700,15437,12842,507,32,2303,245,0.431122449
7/16/2016 00:00,1009,212600,13567,9797,494,30,2249,293,0.391723356
7/16/2016 01:00,697,172400,9314,8024,238,38,2229,277,0.331774376
7/16/2016 02:00,394,123300,7204,6933,67,36,2310,237,0.277990363
7/16/2016 03:00,342,82000,4555,6434,66,31,2225,198,0.245890023
7/16/2016 04:00,340,80000,4246,6593,66,26,2208,203,0.228812358
7/16/2016 05:00,331,78100,4005,6639,67,27,2270,215,0.220663265
7/16/2016 06:00,330,62200,4167,6571,66,34,2292,211,0.222434807
7/16/2016 07:00,454,57200,4018,6752,66,33,1876,186,0.242701247
7/16/2016 08:00,509,52800,4187,6775,66,40,1808,190,0.295989229
7/16/2016 09:00,320,50500,4335,6389,67,27,1914,442,0.38598356
7/16/2016 10:00,479,57800,4509,5820,77,29,1522,511,0.423256803
7/16/2016 11:00,830,97000,5817,8616,130,36,1703,586,0.411706349
7/16/2016 12:00,979,137700,9639,13524,496,35,1632,692,0.412202381
